Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"School enrollment, primary (% net)",SE.PRM.NENR,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1733093261719,98.7381362915039,97.0636901855469,96.6548004150391,97.8016967773438,98.0808029174805,98.9044418334961,98.9681930541992,99.5302429199219,99.4591369628906,99.2982177734375,99.3135833740234,98.9405288696289,98.3324813842773,98.2660293579102,98.4287872314453,99.0824813842773,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.8737106323242,81.7498779296875,85.1798095703125,91.7514801025391,..,92.6052398681641,92.4470367431641,96.6230010986328,96.3643188476563,97.2645721435547,..,96.9524993896484,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5282707214355,27.3125495910645,30.8355102539063,34.2958602905273,38.016429901123,41.495189666748,41.8024101257324,42.5250587463379,43.7841911315918,47.8209991455078,51.638599395752,54.6509819030762,59.3815689086914,61.2580184936523,61.7787094116211,61.0187301635742,62.4056091308594,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.8707313537598,64.8694000244141,..,..,..,66.124397277832,66.5684814453125,67.0560913085938,70.0036087036133,63.1145095825195,64.0438537597656,63.8372001647949,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.1521911621094,82.0888290405273,82.991943359375,83.4120407104492,84.013069152832,83.8771820068359,91.0504913330078,91.0936889648438,93.4483108520508,92.4569396972656,91.6168670654297,91.9772567749023,93.4341430664063,94.9598388671875,95.9002227783203,96.8560409545898,97.7814483642578,97.9854507446289,97.0742797851563,96.0356674194336,95.637451171875,96.7799530029297,96.3440170288086,96.6408004760742,96.9278869628906,96.8642425537109,96.992317199707,96.5634613037109,95.3484115600586,95.0657501220703,93.7722015380859,93.9618377685547,95.1306686401367,96.0928573608398,96.3842697143555,95.1444778442383,94.023323059082,93.3359527587891,93.6825866699219,93.3228378295898,93.6193313598633,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7776184082031,99.7189865112305,99.7702331542969,99.7396392822266,99.8557434082031,99.4308013916016,98.5824737548828,98.6391372680664,99.1732177734375,99.3368072509766,99.1595916748047,99.0077133178711,99.2730407714844,99.7013473510742,99.8645935058594,99.8879623413086,99.7845764160156,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,OECD members,OED,..,..,..,..,..,..,..,..,..,..,90.1047897338867,90.1264572143555,90.2309875488281,90.8030090332031,90.7490463256836,90.9531173706055,91.6343536376953,91.9916915893555,92.2119979858398,92.822509765625,94.7891387939453,94.8355178833008,95.3720932006836,94.9953536987305,95.0983276367188,95.0353622436523,95.8465423583984,..,..,..,97.2729415893555,97.19873046875,96.8194808959961,96.3784484863281,96.1654510498047,96.4390487670898,96.4336700439453,96.7507171630859,97.0998306274414,97.3150100708008,97.4967727661133,97.4518966674805,97.1179504394531,96.9392013549805,96.3284072875977,96.2315826416016,96.4521408081055,96.7087631225586,96.861213684082,96.3204574584961,96.2186813354492,96.0852432250977,96.0806274414063,95.8868026733398,95.8678894042969,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.7973709106445,82.8966217041016,84.0923233032227,83.7349166870117,81.2098770141602,..,..,..,..,..,92.0584106445313,..,95.9783782958984,96.6491470336914,94.3567199707031,94.1388778686523,94.5263977050781,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,65.3011093139648,64.5074462890625,65.4026184082031,66.6936416625977,68.4964370727539,70.5887222290039,72.0145492553711,72.8384704589844,72.253776550293,72.2311096191406,73.1676330566406,74.5295562744141,76.1013565063477,76.5238571166992,77.1295471191406,78.1057510375977,77.7422637939453,77.6380920410156,77.3709487915039,76.7101593017578,75.3943099975586,75.5461273193359,74.9174575805664,74.8552780151367,75.776237487793,75.4149627685547,75.6978607177734,75.5551528930664,75.56005859375,75.5603485107422,78.5861129760742,79.7980422973633,80.5068130493164,80.7119903564453,80.4383697509766,80.2591171264648,81.2037963867188,81.1938323974609,81.267692565918,81.8692398071289,82.8853530883789,83.746452331543,84.0797576904297,83.7689208984375,83.7529067993164,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.7812194824219,88.4680480957031,90.2585983276367,90.8442916870117,91.0349502563477,87.8628311157227,90.5420532226563,89.8086013793945,87.3215713500977,86.6498336791992,88.863899230957,90.1144104003906,91.6550674438477,90.6704330444336,91.8755416870117,92.6448669433594,91.7107772827148,92.4516983032227,92.8136672973633,93.427116394043,93.3875732421875,92.8881530761719,92.5651702880859,92.2017593383789,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.0375709533691,61.0006217956543,66.6361999511719,68.7413330078125,66.2818832397461,71.1234893798828,71.9115600585938,73.3100967407227,74.6779632568359,71.7402725219727,71.3037567138672,70.0556793212891,72.9792022705078,73.8453216552734,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9193115234375,98.9639129638672,..,80.0143280029297,..
"School enrollment, primary (% net)",SE.PRM.NENR,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.3634567260742,95.2319107055664,96.6332015991211,98.1145401000977,..,98.0235824584961,97.641471862793,98.1838912963867,97.9942169189453,97.5308532714844,95.1443023681641,97.3552017211914,96.8271789550781,96.5941772460938,95.897346496582,93.4018096923828,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.010871887207,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7272491455078,97.3578720092773,97.3892364501953,95.6307373046875,94.8648986816406,94.2161026000977,94.8088302612305,93.0981674194336,91.3417587280273,89.8488693237305,88.9135665893555,89.0139083862305,88.9490814208984,88.5450668334961,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.6908874511719,97.5748062133789,97.8350982666016,97.6922302246094,99.5369033813477,96.5874176025391,96.2711563110352,96.2021713256836,95.9987030029297,95.9211883544922,96.1459197998047,96.1712265014648,95.9232177734375,90.9910583496094,93.1593399047852,92.8115768432617,94.0817184448242,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.9417114257813,..,89.5010528564453,89.5951309204102,89.8677215576172,89.3286972045898,88.565788269043,86.8631286621094,87.3426208496094,88.6545028686523,90.817268371582,..,..,..,95.9843978881836,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.9409332275391,95.831916809082,95.9885482788086,95.7612533569336,95.409782409668,95.0641174316406,94.7766265869141,95.0139465332031,95.1792068481445,95.4205780029297,96.1547393798828,96.6233673095703,96.614501953125,96.9289169311523,96.9436111450195,96.4178085327148,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.2029190063477,99.3041305541992,98.8378295898438,98.9324569702148,98.7986907958984,98.6087112426758,97.8248977661133,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,90.5179290771484,90.5947113037109,90.4853210449219,90.8731002807617,90.5948486328125,91.0315399169922,91.8121490478516,92.0316314697266,92.4513092041016,92.643440246582,95.0165786743164,95.0111694335938,95.5748519897461,94.9538192749023,94.5908279418945,94.6057891845703,95.3178100585938,95.9672393798828,96.4465179443359,96.7335586547852,96.9647064208984,97.1885833740234,96.6218719482422,96.3160705566406,96.3095169067383,96.8346099853516,96.8709869384766,97.1781921386719,97.4887084960938,97.5498123168945,97.5549697875977,97.508430480957,97.0678405761719,96.745002746582,96.0246200561523,96.1419219970703,96.5887985229492,96.9479064941406,97.2613983154297,96.7646484375,96.4660263061523,96.3003005981445,96.4796676635742,96.2358703613281,96.2369766235352,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,39.5456695556641,41.3872108459473,42.8184509277344,44.3014984130859,47.0698013305664,50.4462699890137,54.2344017028809,55.9359817504883,57.2496299743652,57.6432418823242,58.1569404602051,57.8458786010742,56.6763687133789,55.0354385375977,53.7196502685547,53.0196189880371,51.8870887756348,51.7156600952148,52.6610908508301,52.1574783325195,52.8615684509277,53.1220703125,53.8152008056641,51.7595291137695,54.5019187927246,55.3176612854004,55.8547706604004,57.653881072998,59.4688301086426,62.1215782165527,65.5102920532227,67.5439376831055,68.6098175048828,70.1819381713867,72.3763809204102,72.8165130615234,73.1935806274414,73.3461074829102,74.1889801025391,75.1580810546875,75.3436126708984,75.8808670043945,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.2573928833008,80.3973770141602,81.4571533203125,81.6075210571289,82.0491561889648,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.7453994750977,96.1877517700195,91.793830871582,92.8413772583008,96.7048187255859,91.9583511352539,95.6314392089844,..,93.15380859375,..,92.1575317382813,91.2603302001953,93.6440887451172,92.5050201416016,89.0401992797852,89.5552368164063,92.1139678955078,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.7232131958008,88.3544235229492,91.8564987182617,90.9088897705078,93.8412933349609,95.6218490600586,94.1605224609375,92.767463684082,92.5768432617188,88.5565032958984,88.9909515380859,88.8449172973633,88.3469314575195,86.9869995117188,..,..,86.8692016601563,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.0486907958984,90.4363098144531,92.403923034668,93.9195327758789,..,95.3465194702148,96.2435607910156,96.1456909179688,95.2131271362305,96.5310134887695,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.7342910766602,..,..,82.009880065918,88.4706802368164,..,..,..,..,..,..,98.5069885253906,..,..,96.1213073730469,96.2196273803711,95.0956497192383,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.4570922851563,89.3466567993164,86.4595718383789,..,..,..,..,..,98.3702392578125,..,98.2754516601563,95.3643493652344,93.8451614379883,94.7998962402344,..,96.0532531738281,95.9516220092773,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.9976272583008,92.2028121948242,..,92.7089462280273,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.4984817504883,..,..,96.2331924438477,98.5153198242188,97.3605270385742,95.7978515625,..,92.3028717041016,93.1208877563477,94.3532562255859,94.658561706543,..,..,94.7087173461914,95.0563735961914,94.9107131958008,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.9619827270508,90.3209381103516,90.716423034668,92.9859237670898,95.9756698608398,96.4156494140625,97.5973892211914,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.758918762207,57.4127311706543,..,..,64.1193313598633,62.6852416992188,63.7599182128906,65.8829727172852,68.3217926025391,69.0337829589844,69.1370620727539,69.7707214355469,70.0261993408203,71.652587890625,70.4902496337891,71.1201477050781,71.4465103149414,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7035903930664,99.8624801635742,98.3446807861328,96.9948501586914,94.2231521606445,92.7472229003906,95.7045669555664,94.4307632446289,94.7951583862305,96.2417678833008,96.3022613525391,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.7317123413086,86.1039505004883,93.4758834838867,95.2507400512695,95.4277496337891,95.4949188232422,..,..,..,..,..,..,..,95.4365463256836,94.6850433349609,94.9004516601563,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.9386367797852,..,..,99.1153793334961,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.3921279907227,93.60693359375,94.1066436767578,94.5869674682617,95.6929931640625,97.7261734008789,97.084846496582,96.6452102661133,97.4060592651367,97.3998107910156,97.2515869140625,97.2436828613281,97.1010131835938,97.6751174926758,97.3853530883789,97.7399520874023,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Small states,SST,..,..,..,..,..,..,..,..,..,..,75.8894119262695,76.0564804077148,76.7252807617188,77.0807266235352,78.5381622314453,78.913948059082,79.4119033813477,80.4897994995117,79.9843521118164,79.7163314819336,79.7235336303711,80.573486328125,81.7328796386719,81.9330062866211,82.1495208740234,82.6057891845703,82.2904815673828,82.5768432617188,82.2473983764648,82.1491088867188,80.8390274047852,80.5750274658203,80.0991821289063,80.0453796386719,80.6963500976563,80.397331237793,80.2525787353516,80.187629699707,80.0634765625,79.7303314208984,81.8690872192383,82.7445373535156,83.2119369506836,83.438346862793,83.3881530761719,83.2536697387695,83.9364318847656,83.8682174682617,84.03515625,84.3664627075195,85.2219467163086,85.8711624145508,85.9817199707031,85.5968704223633,85.6367721557617,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.5236587524414,80.0377197265625,80.7290191650391,..,..,..,..,..,70.6607208251953,70.1548614501953,70.5470581054688,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.496208190918,87.8426208496094,87.5896224975586,86.9007110595703,86.8333435058594,85.1845474243164,83.326789855957,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,57.4898300170898,57.2140693664551,59.1119689941406,62.4644584655762,62.2666893005371,63.4774398803711,63.9129905700684,65.4199676513672,62.9885711669922,63.1566505432129,64.2492370605469,65.2786102294922,65.3798828125,66.8990478515625,68.0518188476563,68.1611785888672,69.6908569335938,68.6231918334961,70.8606567382813,73.0815277099609,73.2493133544922,73.157112121582,73.4617919921875,74.5928192138672,75.5096817016602,75.4020614624023,75.335563659668,75.0665283203125,74.057991027832,74.4600524902344,75.854621887207,75.9446716308594,76.6235961914063,80.7335815429688,83.1634216308594,84.943359375,86.2937316894531,88.0794525146484,87.7369918823242,87.8422088623047,88.2495498657227,87.7660522460938,88.6370391845703,88.9477767944336,89.1615905761719,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,57.4898300170898,57.2140693664551,59.1119689941406,62.4644584655762,62.2666893005371,63.4774398803711,63.9129905700684,65.4199676513672,62.9885711669922,63.1566505432129,64.2492370605469,65.2786102294922,65.3798828125,66.8990478515625,68.0518188476563,68.1611785888672,69.6908569335938,68.6231918334961,70.8606567382813,73.0815277099609,73.2493133544922,73.157112121582,73.4617919921875,74.5928192138672,75.5096817016602,75.4020614624023,75.335563659668,75.0665283203125,74.057991027832,74.4600524902344,75.854621887207,75.9446716308594,76.6235961914063,80.7335815429688,83.1634216308594,84.943359375,86.2937316894531,88.0794525146484,87.7369918823242,87.8422088623047,88.2495498657227,87.7660522460938,88.6370391845703,88.9477767944336,89.1615905761719,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.5898208618164,..,..,..,30.9383296966553,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8687973022461,99.8215713500977,99.7684478759766,99.8282470703125,99.8662872314453,99.739501953125,99.6561813354492,99.7208404541016,99.8384323120117,99.7774887084961,99.643440246582,99.5637969970703,99.6254196166992,99.6437911987305,99.4648895263672,98.9382171630859,99.4212493896484,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7255477905273,99.9247283935547,99.6167297363281,96.8480987548828,97.2529067993164,96.6033325195313,96.2460403442383,95.5427932739258,93.2403869628906,94.9306411743164,95.084342956543,95.3712692260742,96.3827209472656,97.1766204833984,98.9374618530273,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.3716888427734,89.4317474365234,93.7973022460938,94.5113372802734,94.5568618774414,93.4436492919922,..,86.8377380371094,80.0358123779297,89.2857131958008,83.1888809204102,84.5980072021484,81.0222320556641,79.4607696533203,78.9680709838867,78.3547210693359,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.2444610595703,90.2020416259766,97.472900390625,95.9375381469727,94.3102035522461,91.9406967163086,94.2603225708008,93.042839050293,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7292175292969,..,97.8265533447266,97.9217529296875,97.1264801025391,96.0693511962891,..,95.4089126586914,94.6413803100586,94.6411819458008,93.9292373657227,92.3197402954102,94.7934188842773,91.5825805664063,85.6819763183594,93.9315338134766,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.407600402832,44.2895698547363,46.3805809020996,48.6219902038574,51.4921493530273,53.6759490966797,55.6702499389648,57.0354194641113,57.4511184692383,56.8839416503906,55.7633590698242,54.219841003418,53.2424392700195,52.5617485046387,53.2174415588379,52.6479415893555,53.5992393493652,53.373348236084,53.8042907714844,54.1233787536621,54.890998840332,53.6035003662109,55.9948616027832,56.9206504821777,57.509391784668,59.5959396362305,61.2582817077637,62.7138481140137,65.0831527709961,66.7710723876953,68.9626693725586,70.668098449707,73.2642669677734,74.2770767211914,74.5519027709961,74.4668502807617,75.7342910766602,76.592041015625,77.486572265625,77.9469528198242,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.399829864502,44.2825889587402,46.3740882873535,48.6159515380859,51.4869918823242,53.6717109680176,55.6661415100098,57.0314292907715,57.4473190307617,56.8803291320801,55.7594909667969,54.2156295776367,53.2385215759277,52.5580291748047,53.2137908935547,52.6440582275391,53.5954399108887,53.3696899414063,53.8007202148438,54.1196784973145,54.8874206542969,53.5998306274414,55.9916000366211,56.9175491333008,57.5066604614258,59.5937881469727,61.2562408447266,62.7114410400391,65.0808868408203,66.7690277099609,68.9608764648438,70.6664962768555,73.2629165649414,74.2758178710938,74.5506820678711,74.4655227661133,75.7330474853516,76.5909118652344,77.4856033325195,77.9460678100586,..,..,..
